time;x;y;z
1.8270;-0.7756;-0.6611;0.1642
1.8290;-0.7756;-0.6611;0.1642
1.8310;-0.7756;-0.6611;0.1642
1.8320;-0.7902;-0.6782;0.1803
1.8340;-0.7902;-0.6782;0.1803
1.8350;-0.8156;-0.6982;0.2077
1.8370;-0.8156;-0.6982;0.2077
1.8390;-0.8156;-0.6982;0.2077
1.8400;-0.8210;-0.7100;0.2306
1.8420;-0.8210;-0.7100;0.2306
1.8430;-0.8440;-0.7383;0.2761
1.8450;-0.8440;-0.7383;0.2761
1.8460;-0.8440;-0.7383;0.2761
1.8480;-0.8811;-0.7720;0.3313
1.8500;-0.9246;-0.8023;0.3753
1.8510;-0.9246;-0.8023;0.3753
1.8520;-0.9246;-0.8023;0.3753
1.8530;-0.9803;-0.8331;0.3821
1.8590;-0.9803;-0.8331;0.3821
1.8610;-0.9319;-0.8150;0.3801
1.8700;-0.9319;-0.8150;0.3801
1.8710;-0.9319;-0.8150;0.3801
1.8720;-0.9769;-0.8443;0.3044
1.8770;-0.9769;-0.8443;0.3044
1.8810;-0.9979;-0.8375;0.2414
1.8910;-0.9979;-0.8375;0.2414
1.8920;-0.9979;-0.8375;0.2414
1.8930;-0.9910;-0.8287;0.1950
1.9100;-0.9910;-0.8287;0.1950
1.9120;-1.0345;-0.8389;0.1275
1.9140;-1.0345;-0.8389;0.1275
1.9150;-1.0345;-0.8389;0.1275
1.9160;-1.0453;-0.8375;0.1114
1.9190;-1.0453;-0.8375;0.1114
1.9210;-1.0609;-0.8482;0.1300
1.9750;-1.0609;-0.8482;0.1300
1.9760;-1.0609;-0.8482;0.1300
1.9780;-1.0736;-0.8546;0.1588
1.9810;-1.0736;-0.8546;0.1588
1.9820;-1.0785;-0.8658;0.1847
1.9840;-1.0785;-0.8658;0.1847
1.9860;-1.0785;-0.8658;0.1847
1.9880;-1.0687;-0.8810;0.2086
1.9910;-1.0687;-0.8810;0.2086
1.9930;-1.0721;-0.8981;0.2463
1.9940;-1.0721;-0.8981;0.2463
1.9950;-1.0721;-0.8981;0.2463
1.9970;-1.0692;-0.9059;0.2766
1.9980;-1.0692;-0.9059;0.2766
2.0000;-1.0428;-0.9083;0.2927
2.0010;-1.0428;-0.9083;0.2927
2.0020;-1.0428;-0.9083;0.2927
2.0030;-1.0106;-0.9044;0.2927
2.0120;-1.0106;-0.9044;0.2927
2.0130;-0.9886;-0.9020;0.2863
2.0150;-0.9573;-0.8878;0.2648
2.0170;-0.9573;-0.8878;0.2648
2.0180;-0.9573;-0.8878;0.2648
2.0200;-0.9446;-0.8775;0.2658
2.0210;-0.9446;-0.8775;0.2658
2.0290;-0.9334;-0.8560;0.2707
2.0310;-0.9334;-0.8560;0.2707
2.0330;-0.9334;-0.8560;0.2707
2.0350;-0.9251;-0.8380;0.2775
2.0400;-0.9251;-0.8380;0.2775
2.0560;-0.9295;-0.8248;0.2692
2.0580;-0.9295;-0.8248;0.2692
2.0590;-0.9295;-0.8248;0.2692
2.0600;-0.9212;-0.8033;0.2541
2.0620;-0.9212;-0.8033;0.2541
2.1000;-0.9070;-0.7837;0.2409
2.1030;-0.9070;-0.7837;0.2409
2.1040;-0.9070;-0.7837;0.2409
2.1050;-0.9045;-0.7666;0.2301
2.1090;-0.9045;-0.7666;0.2301
2.1100;-0.8679;-0.7407;0.2135
2.1110;-0.8679;-0.7407;0.2135
2.1120;-0.8679;-0.7407;0.2135
2.1130;-0.8537;-0.7114;0.1818
2.1150;-0.8537;-0.7114;0.1818
2.1160;-0.8596;-0.7060;0.1495
2.1170;-0.8596;-0.7060;0.1495
2.1180;-0.8596;-0.7060;0.1495
2.1190;-0.8249;-0.6684;0.1114
2.1200;-0.8249;-0.6684;0.1114
2.1360;-0.8557;-0.6279;0.0635
2.1380;-0.8557;-0.6279;0.0635
2.1390;-0.8557;-0.6279;0.0635
2.1410;-0.8620;-0.5927;0.0088
2.1420;-0.8620;-0.5927;0.0088
2.1720;-0.8513;-0.5785;-0.0362
2.1750;-0.8513;-0.5785;-0.0362
2.1760;-0.8513;-0.5785;-0.0362
2.1780;-0.8273;-0.5604;-0.0899
2.1800;-0.7824;-0.5468;-0.1114
2.1810;-0.7824;-0.5468;-0.1114
2.1820;-0.7824;-0.5468;-0.1114
2.1830;-0.7467;-0.5433;-0.0982
2.1840;-0.7467;-0.5433;-0.0982
2.1850;-0.7169;-0.5433;-0.0689
2.1900;-0.7169;-0.5433;-0.0689
2.1920;-0.7169;-0.5433;-0.0689
2.1930;-0.7238;-0.5531;-0.0215
2.2050;-0.7238;-0.5531;-0.0215
2.2070;-0.6861;-0.5409;0.0357
2.2100;-0.6861;-0.5409;0.0357
2.2110;-0.6861;-0.5409;0.0357
2.2120;-0.6182;-0.5228;0.0972
2.2540;-0.6182;-0.5228;0.0972
2.2550;-0.5938;-0.5106;0.1309
2.2570;-0.5938;-0.5106;0.1309
2.2590;-0.5938;-0.5106;0.1309
2.2610;-0.5796;-0.4930;0.1700
2.2620;-0.5796;-0.4930;0.1700
2.2640;-0.5674;-0.4823;0.2042
2.2650;-0.5674;-0.4823;0.2042
2.2660;-0.5674;-0.4823;0.2042
2.2670;-0.5410;-0.4627;0.2135
2.2690;-0.5410;-0.4627;0.2135
2.2700;-0.5288;-0.4481;0.1950
2.2710;-0.5288;-0.4481;0.1950
2.2720;-0.5288;-0.4481;0.1950
2.2740;-0.5190;-0.4383;0.2008
2.2760;-0.5190;-0.4383;0.2008
2.2800;-0.5044;-0.4354;0.1974
2.2900;-0.5044;-0.4354;0.1974
2.2910;-0.5044;-0.4354;0.1974
2.2930;-0.4931;-0.4280;0.2072
2.3080;-0.4931;-0.4280;0.2072
2.3100;-0.5078;-0.4324;0.1974
2.3110;-0.5078;-0.4324;0.1974
2.3120;-0.5078;-0.4324;0.1974
2.3140;-0.4980;-0.4339;0.2081
2.3150;-0.4980;-0.4339;0.2081
2.3260;-0.5215;-0.4422;0.1950
2.3380;-0.5249;-0.4305;0.1881
2.3400;-0.5249;-0.4305;0.1881
2.3420;-0.5249;-0.4305;0.1881
2.3430;-0.5293;-0.4368;0.1876
2.3440;-0.5293;-0.4368;0.1876
2.3490;-0.5513;-0.4461;0.1686
2.3510;-0.5513;-0.4461;0.1686
2.3520;-0.5513;-0.4461;0.1686
2.3570;-0.5757;-0.4378;0.1256
2.3620;-0.5757;-0.4378;0.1256
2.3710;-0.5992;-0.4417;0.1046
